Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	stationaryDist[1]	stationaryDist[2]	tree_length
21384	-602.3254	-746.9245	144.5992	0.117054	0.002186	0.000200262	0.0667679	0.0185171	0.0109647	0.00359871	0.005156	0.0192583	0.00846308	0.027525	0.0045165	0.0345489	0.000646715	0.01351	0.0102191	0.0403529	0.0110812	0.02438	0.0120659	0.0407526	0.0159628	0.0227602	0.0222272	0.0337626	0.00286747	0.0215632	0.00764278	0.00562587	0.0109167	0.00697314	0.0240809	0.00666335	0.0118394	0.0183196	0.0835725	0.0168744	0.0277499	0.0282076	0.0611054	0.0146118	0.00288462	0.000557025	0.0127174	0.0717645	0.0367158	0.0033892	0.0107526	0.0960986	0.00639133	0.0226439	0.0315316	0.0356938	0.00363707	0.0412213	0.0176124	0.0620404	0.00690022	0.0196089	0.00197683	0.102333	0.00106158	0.00944562	0.043511	0.00485047	0.0054938	0.00736883	0.0110697	0.018604	0.0298568	0.00452485	0.0145817	0.0149841	0.00509036	0.0120731	0.0324664	0.0693733	0.0093473	0.0476241	0.031821	0.00203758	0.0219535	0.0774173	0.0562295	0.000718448	0.017712	0.0167049	0.838125	1.07886	0.51948	1.48052	0.200501	0.45671	0.783094	1.27699	2.18957	4.98751	1.161926	2.850004	0.3784701	0.0566166	0.00105732	9.68626e-05	0.0322943	0.00895635	0.00530339	0.00174062	0.00249385	0.00931484	0.00409342	0.0133133	0.00218454	0.0167106	0.000312803	0.00653452	0.00494276	0.0195179	0.00535975	0.0117921	0.00583605	0.0197112	0.00772088	0.0110086	0.0107509	0.0163303	0.00138694	0.0104297	0.00369666	0.00272112	0.00528018	0.00337277	0.0116474	0.00322293	0.00572649	0.00886082	0.0404224	0.00816181	0.0134221	0.0136435	0.0295555	0.00706746	0.00139523	0.000269422	0.00615116	0.0347111	0.0177587	0.00163929	0.00520081	0.046481	0.00309136	0.0109524	0.0152512	0.0172644	0.00175918	0.0199379	0.00851874	0.0300077	0.0033375	0.00948442	0.000956152	0.0494962	0.000513465	0.00456866	0.0210454	0.00234608	0.00265724	0.00356416	0.0053542	0.00899839	0.0144411	0.00218858	0.00705285	0.00724752	0.0024621	0.00583953	0.0157034	0.0335545	0.0045211	0.0230348	0.0153912	0.000985536	0.0106185	0.0374452	0.0271971	0.000347499	0.00856695	0.00807984	0.74026	0.25974	2.067483
21420	-588.9733	-733.0883	144.115	0.166786	0.00214405	0.000425494	0.0615663	0.0436755	0.00242878	0.00536677	0.00223204	0.0192977	0.00437402	0.00717495	0.0259686	0.0115306	0.0166898	0.030145	0.0135718	0.0161142	0.00337984	0.0104176	0.00217379	0.0565791	0.0541867	0.00532995	0.0247334	0.0103771	0.00545279	0.0398906	0.0116595	0.0126721	0.0243546	0.00734468	0.00609109	0.0270559	0.00974459	0.00613021	0.0498394	0.0455433	0.025207	0.0239145	0.0181667	0.00275406	0.0158772	0.00392947	0.0432865	0.0738895	0.0174621	0.00302765	0.000589157	0.0783089	0.00506121	0.0146679	0.0210914	0.0368921	0.0128957	0.0317825	0.000985083	0.0389786	0.0153773	0.0248251	0.00727182	0.11535	0.000242948	0.0565313	0.0117439	0.00527313	0.0165644	0.111858	0.000700913	0.0155143	0.0461684	0.00330121	0.0279453	0.0315987	0.0065175	0.00397118	0.0246081	0.0382991	0.014406	0.0555799	0.0352492	0.00723604	0.0298231	0.0894742	0.0395572	0.00675372	0.0131029	0.022234	0.413296	1.28583	0.324455	1.675545	0.180518	0.433914	0.770684	1.29755	2.3046	5.5396	1.237838	5.164184	0.156591	0.0762174	0.000979782	0.000194441	0.0281344	0.0199587	0.0011099	0.00245249	0.00101999	0.00881859	0.00199883	0.00327879	0.0118671	0.0052692	0.00762688	0.0137756	0.00620202	0.0073638	0.00154451	0.00476061	0.000993372	0.0258553	0.0247621	0.00243567	0.0113026	0.0047421	0.0024918	0.0182291	0.00532813	0.00579085	0.0111295	0.00335635	0.00278349	0.0123639	0.00445305	0.00280137	0.0227755	0.0208123	0.011519	0.0109284	0.00830175	0.00125854	0.00725551	0.00179568	0.0197809	0.0337658	0.00797978	0.00138357	0.000269231	0.0357854	0.00231286	0.00670289	0.00963829	0.0168589	0.00589304	0.0145239	0.00045016	0.0178123	0.00702705	0.0113445	0.00332306	0.0527122	0.000111022	0.0258335	0.00536671	0.0024097	0.00756954	0.0511164	0.000320301	0.00708966	0.0210979	0.00150858	0.0127704	0.0144399	0.00297835	0.00181474	0.0112453	0.0175018	0.0065832	0.0253987	0.0161081	0.0033067	0.0136285	0.0408877	0.0180768	0.0030863	0.00598773	0.0101604	0.837773	0.162227	2.188293
21456	-596.1008	-738.9237	142.8228	0.167613	0.000723264	0.0030061	0.118393	0.0616423	0.0460007	0.020207	0.0380651	0.0153514	0.0254132	0.0226018	0.00981441	0.0115813	0.0236997	0.039794	0.0196035	0.00961917	0.00405274	0.00643463	0.00276437	0.0612939	0.0278445	0.00770026	0.00919077	0.00826262	0.00177292	0.0129138	0.022283	0.0131338	0.0462718	0.0482413	0.0215996	0.00054835	0.00371523	0.016196	0.0493493	0.00667296	0.0621403	0.0436003	0.00659403	0.0103484	0.012533	0.00191343	0.0290997	0.0973431	0.000761589	0.013503	0.00357187	0.094749	0.00253299	0.0150712	0.0771797	0.0472779	0.0246601	0.0622475	0.00974642	0.08208	0.0270078	0.036921	0.015182	0.0775126	0.0121238	0.0448479	0.1185	0.00106395	0.0181799	0.0856716	0.020891	0.00809514	0.0321897	0.00426385	0.027606	0.0303761	0.028801	0.00415456	0.0552725	0.0215241	0.0112961	0.164744	0.0206916	0.0053435	0.0614822	0.0149593	0.193618	0.0066683	0.0359796	0.0428672	0.31889	1.33182	0.2373426	1.762657	0.265207	0.523457	0.817139	1.22378	1.91038	3.77064	0.95969	7.426638	0.1166498	0.0572417	0.000247003	0.00102662	0.0404327	0.0210515	0.0157098	0.00690091	0.0129997	0.0052427	0.0086789	0.00771877	0.00335173	0.00395515	0.00809371	0.0135901	0.00669481	0.00328506	0.00138406	0.0021975	0.000944064	0.0209326	0.00950922	0.00262973	0.00313875	0.00282178	0.000605473	0.0044102	0.00760989	0.00448534	0.0158023	0.0164749	0.00737652	0.000187268	0.00126879	0.00553114	0.0168534	0.00227889	0.0212216	0.01489	0.00225194	0.00353408	0.00428016	0.000653459	0.00993787	0.0332438	0.000260091	0.00461143	0.00121983	0.0323579	0.000865046	0.00514697	0.0263578	0.0161459	0.00842172	0.0212582	0.00332851	0.0280313	0.00922349	0.0126089	0.00518483	0.0264714	0.00414042	0.0153161	0.0404692	0.000363352	0.00620865	0.0292578	0.0071345	0.00276458	0.0109932	0.00145615	0.00942777	0.0103738	0.00983587	0.00141883	0.0188762	0.00735073	0.00385774	0.056262	0.00706643	0.00182487	0.0209969	0.00510878	0.0661228	0.0022773	0.0122875	0.0146396	0.881329	0.118671	2.928159
21492	-604.5204	-749.1213	144.6009	0.107219	0.00101639	0.00168352	0.0208381	0.0811092	0.0131252	0.0109578	0.00583866	0.0207285	0.0112291	0.0104012	0.00161798	0.00955957	0.0120915	0.0154102	0.00403726	0.0333239	0.00941864	0.0124784	0.00903841	0.0140799	0.00166941	0.0144797	0.00908079	0.00434986	0.00282398	0.00483839	0.000517057	0.00971975	0.0249698	0.0111547	0.00517049	0.00335413	0.0084955	0.0211635	0.0411643	0.00291758	0.0177746	0.0445126	0.00645714	0.000807622	0.0144517	0.0132509	0.0127775	0.00706849	0.00288573	0.0133898	0.0144614	0.0392496	0.0156421	0.00212164	0.0200302	0.0318057	0.0166751	0.0213709	0.00158681	0.0306951	0.00200721	0.00303438	0.00506572	0.0589934	0.00775686	0.0299009	0.0550122	0.000928134	0.00513531	0.0169975	0.00309029	0.0134335	0.00787162	0.0044132	0.0042824	0.0135272	0.00826505	0.0358611	0.0128734	0.0234575	0.00550535	0.0814266	0.01106	0.00449485	0.0500611	0.00360597	0.0275135	0.0195908	0.0125489	0.00625123	0.367492	1.30814	0.2406019	1.759398	0.143323	0.387733	0.744098	1.34391	2.57909	6.97725	1.404673	7.312486	0.1368615	0.0748712	0.000709746	0.0011756	0.0145512	0.0566385	0.00916529	0.00765181	0.00407713	0.0144747	0.00784126	0.00726317	0.00112984	0.00667544	0.00844351	0.0107609	0.00281922	0.02327	0.00657702	0.00871363	0.00631151	0.009832	0.00116574	0.0101111	0.0063411	0.0030375	0.00197198	0.00337864	0.00036106	0.00678729	0.0174364	0.0077893	0.00361055	0.00234218	0.0059324	0.0147785	0.028745	0.00203734	0.012412	0.0310831	0.00450901	0.000563962	0.0100916	0.0092531	0.0089225	0.00493592	0.0020151	0.00935009	0.0100984	0.0274079	0.0109229	0.00148154	0.013987	0.0222099	0.0116442	0.0149233	0.00110807	0.0214343	0.00140163	0.0021189	0.00353739	0.041195	0.00541661	0.0208797	0.0384149	0.000648115	0.00358598	0.0118693	0.00215795	0.00938059	0.00549675	0.00308173	0.00299039	0.00944603	0.00577148	0.0250418	0.00898949	0.0163803	0.00384438	0.0568601	0.0077232	0.00313875	0.0349576	0.00251804	0.0192126	0.0136802	0.00876287	0.00436523	0.879699	0.120301	1.432052
21528	-601.6901	-747.2506	145.5606	0.107299	0.00170564	0.00112585	0.0187575	0.0234451	0.0166812	0.0042249	0.00148131	0.00649824	0.0014415	0.0225453	1.10983e-05	0.0259523	0.0236684	0.000716278	0.0170945	0.0123579	0.00677419	0.0109586	0.00860342	0.0180348	0.0167843	0.00345825	0.00121679	0.0119334	0.000357259	0.011263	0.00143824	0.00166926	0.0245712	0.00710068	0.00179157	0.0254463	0.00645448	0.0262984	0.0332047	0.0320346	0.0339798	0.00436724	0.000180671	0.00517948	0.0156794	0.00764258	0.0152249	0.0306027	0.00715874	0.00982784	0.0130045	0.0248741	0.0152272	0.00127296	0.0229603	0.0209021	0.00457459	0.00995144	0.0217444	0.0750735	0.00962943	0.00500089	0.0152821	0.022842	0.00267133	0.0131217	0.0317106	0.00210276	0.0234465	0.00683543	0.00360954	0.0148898	0.0203468	0.00805214	0.000128343	0.00876171	0.00724083	0.0121511	0.0178626	0.00682844	0.011983	0.0718099	0.0175827	0.00523362	0.0136333	0.0147147	0.0507912	0.0242799	0.0035847	0.0217449	0.518983	1.23434	0.5402546	1.459745	0.0946952	0.316776	0.698625	1.43138	3.1568	10.5602	1.70434	2.701958	0.2048361	0.0799723	0.00127125	0.000839119	0.0139804	0.0174742	0.0124329	0.00314892	0.00110405	0.00484329	0.00107438	0.0168035	8.27183e-06	0.0193429	0.0176406	0.000533858	0.0127409	0.00921064	0.00504896	0.00816771	0.00641233	0.0134418	0.0125097	0.00257751	0.000906901	0.00889421	0.000266274	0.00839457	0.00107195	0.00124414	0.0183135	0.0052923	0.0013353	0.0189657	0.00481067	0.0196008	0.0247482	0.0238761	0.0253259	0.00325501	0.000134659	0.00386038	0.0116862	0.0056962	0.0113475	0.0228089	0.00533557	0.00732492	0.00969259	0.0185392	0.0113492	0.000948767	0.0171128	0.0155788	0.00340955	0.00741704	0.0162066	0.055954	0.00717704	0.00372728	0.0113901	0.0170247	0.00199101	0.0097799	0.0236347	0.00156723	0.0174752	0.0050946	0.00269028	0.0110977	0.0151649	0.00600145	9.56571e-05	0.0065303	0.00539676	0.00905653	0.0133134	0.00508939	0.00893119	0.0535216	0.0131048	0.00390074	0.0101612	0.0109672	0.0378558	0.0180964	0.00267176	0.016207	0.729873	0.270127	1.3417
21564	-601.379	-745.5051	144.1261	0.0651742	0.00492029	0.00405879	0.0103841	0.00897545	0.0175161	0.00397278	0.0106765	0.0102904	0.0116425	0.0110575	5.17363e-05	0.0132684	0.0075083	0.00459672	0.020447	0.0338038	0.00751925	0.0222357	0.0034321	0.0229682	0.0131057	0.00139968	0.00415592	0.00162377	0.00771518	0.0101598	0.00553676	0.00151529	0.0421187	0.0230219	0.0266515	0.00312019	0.0517156	0.0175381	0.0607854	0.0447424	0.0232488	0.00211551	0.000710564	0.00364467	0.00741239	0.00205325	0.0245479	0.107426	0.0290886	0.0169056	0.0237359	0.0623376	0.016987	0.00257626	0.0208884	0.0540078	0.0017744	0.0248004	0.0166807	0.0955176	0.00303534	0.00221092	0.0163923	0.0306046	0.00127451	0.0334226	0.0227117	0.0143711	0.00700404	0.0827161	0.00984637	0.00133484	0.012111	0.000216988	0.00224746	0.022154	0.0177773	0.00380079	0.00227384	0.0205143	0.0130146	0.00460821	0.0284449	0.0306723	0.0136247	0.003896	0.0182788	0.037399	0.0134284	0.0173984	0.440023	1.27281	0.2295575	1.770443	0.140417	0.383879	0.741782	1.3481	2.60499	7.12165	1.419485	7.712415	0.1684229	0.0399192	0.00301368	0.00248601	0.00636025	0.00549747	0.0107286	0.00243333	0.00653937	0.00630289	0.00713102	0.0067727	3.16886e-05	0.00812689	0.00459884	0.0028155	0.0125238	0.0207049	0.00460555	0.0136194	0.00210216	0.014068	0.00802727	0.000857306	0.0025455	0.000994561	0.00472555	0.00622288	0.00339127	0.000928114	0.0257978	0.0141009	0.0163241	0.00191112	0.0316758	0.0107421	0.0372311	0.0274048	0.0142399	0.00129575	0.000435221	0.00223236	0.00454009	0.00125762	0.0150356	0.0657988	0.0178168	0.0103547	0.0145383	0.0381818	0.0104045	0.00157796	0.0127941	0.0330798	0.00108682	0.0151903	0.010217	0.0585046	0.00185915	0.00135419	0.0100403	0.0187453	0.000780638	0.0204714	0.0139109	0.00880234	0.00428998	0.0506637	0.00603091	0.000817588	0.00741798	0.000132905	0.00137657	0.0135694	0.0108886	0.00232799	0.00139273	0.012565	0.00797143	0.00282253	0.0174225	0.0187868	0.00834516	0.0023863	0.0111958	0.0229069	0.00822492	0.0106566	0.885221	0.114779	1.632651
21600	-594.2636	-738.7343	144.4707	0.116107	0.00111919	0.00103392	0.0615937	0.00451661	0.00894352	0.00211144	0.00672412	0.0210821	0.00630957	0.0368916	0.00214546	0.0100518	0.00073248	0.0111581	0.00845237	0.0192812	0.00550387	0.00349283	0.00145523	0.0116231	0.000465904	0.00383262	0.0138103	0.0108237	0.00514829	0.000257442	0.0167042	0.000387879	0.0482068	0.00633705	0.0303187	0.000138842	0.0263388	0.0116899	0.0467617	0.018377	0.0105126	0.00409928	0.00580601	0.00535376	0.0143622	0.00707776	0.0326271	0.0383259	0.0154358	0.0189961	0.00908371	0.0453271	0.00895683	0.0104498	0.0102389	0.0898925	0.0148913	0.00857411	0.0621001	0.0328218	0.00304473	0.00466281	0.00542483	0.0547229	0.00848997	0.02376	0.00864027	0.019874	0.00193876	0.0138037	0.00863695	0.00779338	0.00459017	0.00108146	0.0141729	0.0112395	0.0473407	0.0194388	0.00452482	0.00684181	0.00923667	0.00787229	0.0186097	0.0229089	0.028451	0.00433488	0.0168244	0.0103095	0.00595792	0.0239323	0.695535	1.14833	0.3007988	1.699201	0.136818	0.379049	0.738857	1.35344	2.63818	7.30898	1.438259	5.648963	0.2950811	0.0804441	0.000775424	0.000716347	0.042675	0.00312932	0.00619649	0.0014629	0.00465878	0.0146067	0.00437156	0.0255602	0.00148647	0.00696437	0.000507496	0.00773086	0.0058562	0.013359	0.00381334	0.00242	0.00100825	0.00805306	0.0003228	0.00265542	0.00956844	0.00749915	0.00356697	0.000178368	0.0115734	0.000268741	0.0333999	0.00439061	0.0210062	9.61964e-05	0.0182488	0.00809929	0.0323987	0.0127325	0.00728364	0.00284017	0.00402267	0.00370933	0.00995077	0.0049038	0.0226056	0.026554	0.0106946	0.0131614	0.00629362	0.0314047	0.00620571	0.00724013	0.00709399	0.0622817	0.0103174	0.00594055	0.0430258	0.0227404	0.00210953	0.00323061	0.00375857	0.0379146	0.00588225	0.016462	0.00598639	0.0137697	0.00134326	0.00956388	0.00598408	0.00539962	0.00318028	0.000749284	0.00981964	0.00778725	0.0327999	0.0134681	0.00313501	0.00474033	0.0063996	0.00545429	0.0128937	0.0158723	0.0197122	0.0030034	0.0116567	0.00714289	0.00412793	0.0165814	0.849601	0.150399	1.443321
21636	-600.0071	-744.2698	144.2627	0.0702925	0.00296806	0.0117086	0.0965704	0.00247404	0.0253541	0.00302394	0.00544057	0.013223	0.0185203	0.0126277	0.00429105	0.0216327	0.0615617	0.00157735	0.0809659	0.0237047	0.00382796	0.0554279	0.0238895	0.00450011	0.0120177	0.0185364	0.0162861	0.0117877	0.006285	0.00995817	0.00834258	0.00503018	0.0228204	0.0470172	0.0363073	0.00725148	0.00741567	0.0322102	0.0363518	0.0627807	0.00322345	0.00614787	0.0270417	0.0159052	0.025629	0.017716	0.0440096	0.147689	0.0239646	0.0414922	0.00938075	0.022301	0.00524655	0.024271	0.0308953	0.0108932	0.0127225	0.0144558	0.00581377	0.0136405	0.0415831	0.00394973	0.00376653	0.000492537	0.045608	0.053913	0.0510273	0.0287632	0.00212508	0.0993831	0.0115693	0.00154512	0.0392844	0.0116361	0.0141205	0.0728498	0.0427755	0.0537416	0.0115125	0.0603149	0.0108875	0.00968224	0.0160548	0.0522099	0.0874737	0.0451743	0.0164984	0.0493403	0.0201112	0.0278632	0.54058	1.22382	0.4552439	1.544756	0.192625	0.447871	0.778334	1.2848	2.23279	5.19143	1.190901	3.393249	0.2151946	0.0296383	0.00125146	0.00493683	0.0407182	0.00104316	0.0106904	0.00127502	0.00229398	0.00557538	0.00780894	0.00532437	0.00180929	0.00912126	0.0259571	0.000665077	0.0341387	0.00999491	0.00161403	0.0233708	0.0100728	0.00189744	0.00506716	0.00781572	0.0068669	0.00497018	0.00265003	0.00419879	0.00351759	0.00212094	0.00962206	0.0198245	0.0153087	0.00305753	0.00312676	0.0135812	0.0153275	0.026471	0.00135914	0.0025922	0.0114019	0.00670631	0.0108063	0.00746983	0.0185563	0.0622721	0.0101045	0.0174949	0.00395533	0.00940305	0.00221217	0.0102337	0.0130268	0.00459302	0.00536437	0.00609518	0.00245134	0.00575141	0.0175332	0.00166537	0.00158813	0.000207674	0.0192303	0.022732	0.0215153	0.0121278	0.000896024	0.0419041	0.00487809	0.000651489	0.016564	0.00490626	0.00595383	0.0307166	0.018036	0.0226598	0.00485417	0.0254313	0.00459063	0.00408244	0.00676938	0.0220139	0.0368826	0.0190474	0.00695644	0.020804	0.00847975	0.0117483	0.772378	0.227622	2.371676
21672	-600.1728	-742.5361	142.3633	0.38694	0.00098772	0.0102354	0.150446	0.111693	0.0232971	0.0525263	0.0169361	0.00409543	0.0326626	0.0158591	0.00304479	0.0115055	0.0131971	0.0101601	0.00346776	0.0464385	0.0152334	0.0418745	0.010155	0.0950172	0.0118694	0.0182583	0.0667348	0.042427	0.019822	0.0566319	0.010867	0.000391568	0.0320335	0.0129396	0.0178555	0.0255633	0.0230322	0.0837643	0.0387411	0.0594043	0.0644101	0.0414637	0.047874	0.0012858	0.0255753	0.0151262	0.105072	0.0884073	0.0201209	0.00595719	0.0268597	0.16549	0.0637694	0.0309196	0.00318334	0.0964781	0.0144683	0.104597	0.0278828	0.0622466	0.0298876	0.0428446	0.0880055	0.00277919	0.0236408	0.00477718	0.0134456	0.048424	0.141197	0.0368946	0.010943	0.0192744	0.0665968	0.00827118	0.0608562	0.0282872	0.0256827	0.00557202	0.0159259	0.0393461	0.00592836	0.0105091	0.0481765	0.0162665	0.0735878	0.0364669	0.00246794	0.065167	0.00670368	0.0101172	0.599931	1.19491	0.407497	1.592503	0.31922	0.572985	0.840515	1.18975	1.74525	3.13264	0.825654	3.908012	0.2446002	0.108225	0.000276259	0.00286278	0.0420789	0.0312397	0.00651605	0.0146913	0.00473694	0.00114547	0.00913552	0.0044357	0.00085161	0.00321801	0.00369114	0.00284171	0.00096991	0.0129886	0.00426068	0.011712	0.00284029	0.0265757	0.00331981	0.00510674	0.0186653	0.0118666	0.00554411	0.0158396	0.00303943	0.000109519	0.00895958	0.00361912	0.00499406	0.00714989	0.00644198	0.0234284	0.0108356	0.016615	0.0180151	0.0115972	0.0133901	0.000359631	0.00715326	0.0042307	0.029388	0.024727	0.00562768	0.00166619	0.00751249	0.0462865	0.0178359	0.00864802	0.000890362	0.0269843	0.0040467	0.0292551	0.00779864	0.01741	0.00835937	0.0119834	0.0246146	0.000777323	0.00661219	0.00133615	0.00376064	0.0135439	0.0394919	0.0103192	0.0030607	0.00539092	0.0186267	0.0023134	0.0170211	0.00791174	0.00718329	0.00155846	0.00445439	0.0110049	0.00165813	0.00293933	0.0134747	0.00454964	0.020582	0.0101996	0.000690268	0.0182268	0.00187498	0.00282972	0.796252	0.203748	3.575337
21708	-594.4675	-736.7174	142.2499	0.298586	0.00266462	0.000264076	0.0428852	0.0996665	0.0635632	0.0178641	0.00547282	0.0275399	0.0278832	0.0132756	0.000357709	0.0246557	0.0531423	0.0845216	0.0734808	0.0553859	0.00413721	0.0288621	0.0155022	0.0840863	0.0223446	0.0238806	0.00976306	0.0143429	0.01755	0.03367	0.00549413	0.0566937	0.0306357	0.00483106	0.0166514	0.0245603	0.0332878	0.0391873	0.0613934	0.047271	0.0660891	0.0547479	0.0188784	0.00423952	0.0243051	0.00969252	0.038457	0.0659416	0.0276397	0.00656909	0.0259262	0.131218	0.0436196	0.0699166	0.0163103	0.0921137	0.00117388	0.080884	0.0426812	0.0409412	0.0476622	0.0538878	0.0948548	0.0129463	0.0598695	0.00395739	0.00882531	0.0361929	0.221594	0.029586	0.00855982	0.00660678	0.0981684	0.0165014	0.0634504	0.0151301	0.0109544	0.00654963	0.0199886	0.0151667	0.000203389	0.0408809	0.0157561	0.00688704	0.00989782	0.0209098	0.0859187	0.0205669	0.0119007	0.0140392	0.503752	1.24176	0.2996266	1.700373	0.29551	0.551819	0.830702	1.2038	1.81219	3.38398	0.8814583	5.674976	0.1976368	0.0882316	0.000787392	7.80341e-05	0.0126725	0.0294513	0.0187828	0.00527881	0.00161721	0.008138	0.00823945	0.00392292	0.000105703	0.00728574	0.0157035	0.024976	0.0217135	0.0163665	0.00122254	0.00852872	0.00458087	0.0248474	0.0066028	0.00705668	0.00288497	0.0042383	0.00518599	0.00994945	0.00162351	0.0167529	0.0090528	0.00142757	0.00492047	0.00725753	0.00983651	0.0115798	0.0181417	0.0139685	0.0195292	0.0161779	0.00557853	0.00125277	0.00718212	0.00286413	0.011364	0.0194857	0.0081675	0.00194116	0.00766116	0.0387746	0.0128895	0.0206603	0.00481967	0.0272195	0.000346881	0.0239011	0.0126122	0.0120981	0.0140841	0.0159238	0.0280295	0.00382561	0.0176914	0.0011694	0.00260787	0.0106949	0.0654807	0.00874261	0.00252942	0.0019523	0.0290086	0.00487615	0.0187495	0.00447092	0.00323702	0.00193541	0.0059066	0.00448174	6.01012e-05	0.0120803	0.00465592	0.00203511	0.00292479	0.00617883	0.0253889	0.00607749	0.00351663	0.00414855	0.850187	0.149813	3.38411
